,user_id,date,year,month,day,hour,minute,second,hour_period,duration_min
7495,1562,2018-01-27,2018,Jan,Saturday,11,31,31,11:30-12:00,3.683
7496,1562,2016-12-26,2016,Dec,Monday,15,57,33,15:30-16:00,0.167
7497,1562,2016-12-03,2016,Dec,Saturday,14,13,45,14:00-14:30,1.0
7498,1562,2017-10-31,2017,Oct,Tuesday,6,47,31,06:30-07:00,1.0
7499,1562,2018-01-10,2018,Jan,Wednesday,5,23,51,05:00-05:30,6.017
7500,1562,2018-06-15,2018,Jun,Friday,3,46,23,03:30-04:00,10.85
7501,1559,2018-01-19,2018,Jan,Friday,20,3,47,20:00-20:30,1.0
7502,1562,2017-03-12,2017,Mar,Sunday,18,51,28,18:30-19:00,3.667
7503,1491,2016-11-25,2016,Nov,Friday,10,53,43,10:30-11:00,0.15
7504,1562,2017-01-22,2017,Jan,Sunday,5,24,7,05:00-05:30,4.183
7505,1491,2017-03-05,2017,Mar,Sunday,10,11,14,10:00-10:30,0.817
7506,1559,2017-11-26,2017,Nov,Sunday,21,13,20,21:00-21:30,0.967
7507,1559,2017-01-20,2017,Jan,Friday,15,33,3,15:30-16:00,0.483
7508,1562,2017-09-10,2017,Sep,Sunday,4,56,46,04:30-05:00,0.167
7509,1559,2018-09-28,2018,Sep,Friday,20,12,35,20:00-20:30,13.35
7510,1559,2017-01-23,2017,Jan,Monday,7,48,3,07:30-08:00,0.083
7511,1562,2018-02-25,2018,Feb,Sunday,7,32,48,07:30-08:00,0.133
7512,1562,2017-02-22,2017,Feb,Wednesday,11,13,43,11:00-11:30,0.667
7513,1559,2018-03-28,2018,Mar,Wednesday,9,40,16,09:30-10:00,0.167
7514,1559,2018-08-08,2018,Aug,Wednesday,9,30,4,09:30-10:00,0.983
7515,1562,2016-11-17,2016,Nov,Thursday,4,26,54,04:00-04:30,0.667
7516,1491,2016-10-17,2016,Oct,Monday,18,13,18,18:00-18:30,1.0
7517,1562,2017-08-19,2017,Aug,Saturday,14,24,52,14:00-14:30,1.983
7518,1562,2017-02-08,2017,Feb,Wednesday,12,4,28,12:00-12:30,0.167
7519,1562,2017-04-09,2017,Apr,Sunday,7,13,24,07:00-07:30,0.167
7520,1562,2018-01-09,2018,Jan,Tuesday,11,58,52,11:30-12:00,5.5
7521,1559,2017-10-16,2017,Oct,Monday,16,36,15,16:30-17:00,7.783
7522,1559,2018-02-04,2018,Feb,Sunday,17,42,40,17:30-18:00,0.667
7523,1562,2017-02-05,2017,Feb,Sunday,6,43,35,06:30-07:00,2.167
7524,1562,2018-02-16,2018,Feb,Friday,7,3,47,07:00-07:30,0.833
7525,1559,2018-07-30,2018,Jul,Monday,18,13,27,18:00-18:30,11.5
7526,1559,2016-09-01,2016,Sep,Thursday,20,29,33,20:00-20:30,1.333
7527,1562,2017-04-09,2017,Apr,Sunday,11,0,2,11:00-11:30,1.517
7528,1562,2016-12-21,2016,Dec,Wednesday,7,44,8,07:30-08:00,0.167
7529,1559,2017-07-04,2017,Jul,Tuesday,18,20,8,18:00-18:30,1.0
7530,1562,2017-02-06,2017,Feb,Monday,9,42,56,09:30-10:00,0.167
7531,1559,2016-11-08,2016,Nov,Tuesday,17,34,4,17:30-18:00,4.433
7532,1559,2017-07-26,2017,Jul,Wednesday,8,6,49,08:00-08:30,0.167
7533,1562,2017-01-12,2017,Jan,Thursday,5,25,49,05:00-05:30,10.667
7534,1562,2017-05-06,2017,May,Saturday,4,30,41,04:30-05:00,10.017
7535,1559,2018-06-11,2018,Jun,Monday,13,25,5,13:00-13:30,3.017
7536,1559,2018-03-08,2018,Mar,Thursday,10,25,6,10:00-10:30,0.167
7537,1559,2016-08-28,2016,Aug,Sunday,7,21,42,07:00-07:30,4.833
7538,1559,2017-01-14,2017,Jan,Saturday,19,44,45,19:30-20:00,0.65
7539,1562,2018-01-14,2018,Jan,Sunday,14,58,1,14:30-15:00,1.517
7540,1562,2017-11-11,2017,Nov,Saturday,6,16,0,06:00-06:30,0.133
7541,1491,2016-08-07,2016,Aug,Sunday,14,54,39,14:30-15:00,0.85
7542,1562,2017-03-24,2017,Mar,Friday,18,35,5,18:30-19:00,1.5
7543,1559,2017-07-07,2017,Jul,Friday,19,14,29,19:00-19:30,2.333
7544,1562,2017-09-29,2017,Sep,Friday,11,5,25,11:00-11:30,0.167
7545,1562,2017-09-05,2017,Sep,Tuesday,10,36,16,10:30-11:00,0.283
7546,1559,2017-05-30,2017,May,Tuesday,18,45,29,18:30-19:00,10.517
7547,1559,2017-06-04,2017,Jun,Sunday,20,15,18,20:00-20:30,0.5
7548,1559,2017-09-14,2017,Sep,Thursday,19,7,11,19:00-19:30,0.95
7549,1562,2018-02-07,2018,Feb,Wednesday,4,31,34,04:30-05:00,0.833
7550,1562,2017-09-13,2017,Sep,Wednesday,4,49,25,04:30-05:00,9.667
7551,1559,2018-03-09,2018,Mar,Friday,12,18,53,12:00-12:30,0.167
7552,1559,2017-11-02,2017,Nov,Thursday,10,9,45,10:00-10:30,1.833
7553,1559,2017-12-19,2017,Dec,Tuesday,12,15,41,12:00-12:30,0.167
7554,1559,2016-11-11,2016,Nov,Friday,9,48,56,09:30-10:00,0.5
7555,1562,2017-10-10,2017,Oct,Tuesday,4,58,7,04:30-05:00,1.333
7556,1491,2016-12-16,2016,Dec,Friday,19,16,2,19:00-19:30,0.167
7557,1559,2018-01-12,2018,Jan,Friday,11,54,13,11:30-12:00,0.083
7558,1559,2018-05-25,2018,May,Friday,11,32,59,11:30-12:00,0.083
7559,1562,2018-04-02,2018,Apr,Monday,4,36,16,04:30-05:00,24.833
7560,1559,2017-07-30,2017,Jul,Sunday,19,41,1,19:30-20:00,3.0
7561,1559,2018-03-09,2018,Mar,Friday,22,9,14,22:00-22:30,0.617
7562,1559,2017-03-21,2017,Mar,Tuesday,8,1,36,08:00-08:30,8.183
7563,1559,2018-04-11,2018,Apr,Wednesday,16,10,17,16:00-16:30,0.317
7564,1562,2018-01-23,2018,Jan,Tuesday,12,6,1,12:00-12:30,4.167
7565,1559,2018-06-22,2018,Jun,Friday,14,26,6,14:00-14:30,0.833
7566,1562,2016-11-06,2016,Nov,Sunday,14,37,10,14:30-15:00,1.0
7567,1559,2018-08-16,2018,Aug,Thursday,21,48,53,21:30-22:00,36.7
7568,1491,2016-12-15,2016,Dec,Thursday,16,33,35,16:30-17:00,0.333
7569,1562,2017-04-28,2017,Apr,Friday,4,55,11,04:30-05:00,3.333
7570,1559,2017-09-11,2017,Sep,Monday,11,26,2,11:00-11:30,0.667
7571,1491,2017-02-08,2017,Feb,Wednesday,17,4,52,17:00-17:30,0.167
7572,1559,2018-10-12,2018,Oct,Friday,11,7,52,11:00-11:30,1.833
7573,1559,2017-04-09,2017,Apr,Sunday,15,41,41,15:30-16:00,1.667
7574,1559,2018-10-10,2018,Oct,Wednesday,8,7,29,08:00-08:30,0.2
7575,1559,2018-02-08,2018,Feb,Thursday,9,56,38,09:30-10:00,4.95
7576,1559,2018-01-12,2018,Jan,Friday,15,31,40,15:30-16:00,0.167
7577,1562,2018-08-25,2018,Aug,Saturday,18,55,10,18:30-19:00,0.15
7578,1559,2017-10-08,2017,Oct,Sunday,9,1,38,09:00-09:30,2.9
7579,5773,2017-11-03,2017,Nov,Friday,19,40,41,19:30-20:00,2.35
7580,1562,2017-08-06,2017,Aug,Sunday,7,31,38,07:30-08:00,0.667
7581,1559,2017-07-07,2017,Jul,Friday,16,13,35,16:00-16:30,0.667
7582,1559,2018-05-05,2018,May,Saturday,7,19,24,07:00-07:30,0.167
7583,1559,2017-08-24,2017,Aug,Thursday,19,28,53,19:00-19:30,0.667
7584,1559,2018-08-01,2018,Aug,Wednesday,10,2,28,10:00-10:30,0.267
7585,1559,2018-07-25,2018,Jul,Wednesday,11,25,3,11:00-11:30,0.4
7586,1559,2018-05-25,2018,May,Friday,18,32,27,18:30-19:00,2.833
7587,1559,2017-08-18,2017,Aug,Friday,15,47,48,15:30-16:00,1.0
7588,5773,2018-04-24,2018,Apr,Tuesday,10,19,49,10:00-10:30,0.783
7589,1559,2018-04-07,2018,Apr,Saturday,18,3,6,18:00-18:30,0.167
7590,1559,2018-08-27,2018,Aug,Monday,14,41,39,14:30-15:00,1.833
7591,1562,2017-04-23,2017,Apr,Sunday,7,10,8,07:00-07:30,0.167
7592,1562,2016-10-07,2016,Oct,Friday,6,27,32,06:00-06:30,11.183
7593,1562,2017-09-25,2017,Sep,Monday,11,27,19,11:00-11:30,0.167
7594,1559,2018-07-17,2018,Jul,Tuesday,10,49,3,10:30-11:00,2.0
7595,1562,2017-03-13,2017,Mar,Monday,9,22,42,09:00-09:30,0.167
7596,1562,2017-01-29,2017,Jan,Sunday,10,18,6,10:00-10:30,0.5
7597,1491,2016-12-19,2016,Dec,Monday,12,12,55,12:00-12:30,16.883
7598,1562,2017-12-27,2017,Dec,Wednesday,17,55,12,17:30-18:00,0.167
7599,1491,2016-08-26,2016,Aug,Friday,18,53,25,18:30-19:00,0.167
7600,1559,2016-10-05,2016,Oct,Wednesday,20,5,45,20:00-20:30,0.75
7601,5773,2018-07-15,2018,Jul,Sunday,14,54,46,14:30-15:00,0.333
7602,1491,2016-12-13,2016,Dec,Tuesday,12,31,39,12:30-13:00,9.717
7603,1559,2017-10-08,2017,Oct,Sunday,9,25,46,09:00-09:30,0.167
7604,1562,2017-01-14,2017,Jan,Saturday,4,40,35,04:30-05:00,10.167
7605,1562,2016-10-03,2016,Oct,Monday,3,19,4,03:00-03:30,14.517
7606,1562,2018-08-02,2018,Aug,Thursday,15,27,9,15:00-15:30,0.333
7607,1559,2017-10-23,2017,Oct,Monday,18,33,51,18:30-19:00,6.0
7608,1562,2017-09-29,2017,Sep,Friday,10,32,43,10:30-11:00,0.333
7609,1491,2016-11-01,2016,Nov,Tuesday,19,56,55,19:30-20:00,0.167
7610,1559,2017-08-07,2017,Aug,Monday,6,49,55,06:30-07:00,3.233
7611,1559,2017-05-08,2017,May,Monday,21,16,27,21:00-21:30,1.167
7612,1562,2016-11-30,2016,Nov,Wednesday,6,31,14,06:30-07:00,0.333
7613,1559,2016-09-16,2016,Sep,Friday,20,54,11,20:30-21:00,1.0
7614,1562,2018-09-22,2018,Sep,Saturday,4,31,56,04:30-05:00,0.167
7615,1559,2018-09-12,2018,Sep,Wednesday,13,39,13,13:30-14:00,0.167
7616,1562,2017-04-29,2017,Apr,Saturday,3,40,39,03:30-04:00,0.167
7617,1491,2017-03-04,2017,Mar,Saturday,16,8,14,16:00-16:30,1.5
7618,1562,2017-11-03,2017,Nov,Friday,5,21,42,05:00-05:30,17.35
7619,1562,2017-07-28,2017,Jul,Friday,17,58,18,17:30-18:00,9.667
7620,1559,2018-08-18,2018,Aug,Saturday,15,16,43,15:00-15:30,2.0
7621,1562,2017-10-03,2017,Oct,Tuesday,4,48,7,04:30-05:00,1.0
7622,1491,2017-03-05,2017,Mar,Sunday,10,17,21,10:00-10:30,1.0
7623,1562,2017-09-23,2017,Sep,Saturday,5,51,21,05:30-06:00,0.233
7624,1562,2018-01-28,2018,Jan,Sunday,10,54,39,10:30-11:00,0.983
7625,1559,2017-03-28,2017,Mar,Tuesday,10,50,41,10:30-11:00,1.0
7626,1491,2017-03-06,2017,Mar,Monday,16,41,10,16:30-17:00,2.267
7627,1562,2018-05-20,2018,May,Sunday,8,24,20,08:00-08:30,0.1
7628,5773,2018-02-07,2018,Feb,Wednesday,16,29,32,16:00-16:30,1.8
7629,1559,2017-03-22,2017,Mar,Wednesday,22,46,31,22:30-23:00,3.133
7630,1562,2017-03-19,2017,Mar,Sunday,6,32,17,06:30-07:00,0.817
7631,1562,2018-08-20,2018,Aug,Monday,11,4,31,11:00-11:30,0.667
7632,1562,2018-04-14,2018,Apr,Saturday,7,53,54,07:30-08:00,0.383
7633,1562,2018-08-31,2018,Aug,Friday,10,15,9,10:00-10:30,2.333
7634,1559,2017-12-18,2017,Dec,Monday,12,29,4,12:00-12:30,0.083
7635,5773,2018-02-05,2018,Feb,Monday,14,38,24,14:30-15:00,1.383
7636,1559,2018-07-14,2018,Jul,Saturday,18,50,37,18:30-19:00,0.833
7637,1562,2017-03-05,2017,Mar,Sunday,11,27,37,11:00-11:30,0.167
7638,5773,2017-12-16,2017,Dec,Saturday,18,15,24,18:00-18:30,0.15
7639,1562,2018-03-24,2018,Mar,Saturday,4,15,57,04:00-04:30,0.167
7640,1562,2017-03-24,2017,Mar,Friday,4,30,22,04:30-05:00,1.0
7641,1559,2018-09-21,2018,Sep,Friday,10,3,3,10:00-10:30,1.35
7642,1562,2018-02-16,2018,Feb,Friday,10,17,40,10:00-10:30,11.017
7643,1559,2018-02-28,2018,Feb,Wednesday,5,47,19,05:30-06:00,0.167
7644,1559,2018-02-26,2018,Feb,Monday,23,1,16,23:00-23:30,8.333
7645,1559,2017-09-16,2017,Sep,Saturday,12,32,38,12:30-13:00,0.467
7646,1559,2017-01-17,2017,Jan,Tuesday,15,35,0,15:30-16:00,0.333
7647,1559,2018-10-08,2018,Oct,Monday,12,57,18,12:30-13:00,1.3
7648,1562,2017-03-18,2017,Mar,Saturday,10,57,9,10:30-11:00,0.167
7649,1559,2018-07-13,2018,Jul,Friday,16,17,12,16:00-16:30,1.0
7650,1559,2018-05-24,2018,May,Thursday,18,6,2,18:00-18:30,0.833
7651,1559,2018-01-23,2018,Jan,Tuesday,16,16,4,16:00-16:30,18.517
7652,1562,2018-03-04,2018,Mar,Sunday,6,36,6,06:30-07:00,1.333
7653,1562,2017-03-03,2017,Mar,Friday,4,54,36,04:30-05:00,0.983
7654,1559,2016-09-02,2016,Sep,Friday,21,20,29,21:00-21:30,0.167
7655,1562,2017-02-04,2017,Feb,Saturday,9,26,57,09:00-09:30,0.167
7656,1559,2017-09-25,2017,Sep,Monday,11,22,23,11:00-11:30,2.167
7657,1559,2017-05-10,2017,May,Wednesday,18,6,33,18:00-18:30,1.35
7658,1562,2018-07-14,2018,Jul,Saturday,18,51,8,18:30-19:00,6.85
7659,1559,2018-05-12,2018,May,Saturday,21,1,34,21:00-21:30,0.333
7660,1559,2018-08-27,2018,Aug,Monday,13,17,23,13:00-13:30,1.767
7661,5773,2017-12-26,2017,Dec,Tuesday,6,22,54,06:00-06:30,0.167
7662,1562,2017-11-30,2017,Nov,Thursday,9,54,10,09:30-10:00,0.167
7663,1559,2017-07-10,2017,Jul,Monday,9,20,1,09:00-09:30,1.733
7664,1491,2017-01-11,2017,Jan,Wednesday,12,54,49,12:30-13:00,0.133
7665,1559,2016-11-21,2016,Nov,Monday,16,43,21,16:30-17:00,0.667
7666,1562,2018-07-19,2018,Jul,Thursday,10,7,15,10:00-10:30,0.167
7667,1562,2016-10-22,2016,Oct,Saturday,8,7,55,08:00-08:30,24.85
7668,1559,2017-08-05,2017,Aug,Saturday,13,3,58,13:00-13:30,5.467
7669,1562,2017-01-02,2017,Jan,Monday,5,23,30,05:00-05:30,0.167
7670,1562,2017-09-03,2017,Sep,Sunday,5,28,57,05:00-05:30,0.8
7671,1559,2018-02-19,2018,Feb,Monday,21,1,14,21:00-21:30,4.0
7672,1562,2018-06-03,2018,Jun,Sunday,14,45,32,14:30-15:00,0.167
7673,1559,2017-12-07,2017,Dec,Thursday,16,39,43,16:30-17:00,1.333
7674,1562,2018-01-30,2018,Jan,Tuesday,6,47,5,06:30-07:00,0.167
7675,1562,2018-09-24,2018,Sep,Monday,10,35,27,10:30-11:00,17.517
7676,1562,2018-09-16,2018,Sep,Sunday,7,23,29,07:00-07:30,1.167
7677,1559,2018-01-17,2018,Jan,Wednesday,14,37,36,14:30-15:00,2.833
7678,1562,2017-09-19,2017,Sep,Tuesday,4,8,49,04:00-04:30,0.117
7679,1559,2018-03-23,2018,Mar,Friday,12,21,8,12:00-12:30,8.35
7680,1559,2018-02-01,2018,Feb,Thursday,9,45,55,09:30-10:00,0.15
7681,1559,2017-08-26,2017,Aug,Saturday,15,13,44,15:00-15:30,2.667
7682,1562,2017-11-18,2017,Nov,Saturday,6,33,23,06:30-07:00,0.167
7683,1562,2017-12-27,2017,Dec,Wednesday,16,50,21,16:30-17:00,18.683
7684,1559,2016-09-24,2016,Sep,Saturday,8,20,31,08:00-08:30,3.8
7685,1562,2017-08-20,2017,Aug,Sunday,4,55,28,04:30-05:00,0.667
7686,1559,2018-04-11,2018,Apr,Wednesday,15,39,1,15:30-16:00,2.733
7687,1559,2018-09-22,2018,Sep,Saturday,17,9,56,17:00-17:30,0.167
7688,1562,2018-03-18,2018,Mar,Sunday,14,26,17,14:00-14:30,0.167
7689,1562,2017-08-31,2017,Aug,Thursday,10,53,59,10:30-11:00,14.683
7690,1562,2016-12-21,2016,Dec,Wednesday,4,22,24,04:00-04:30,0.167
7691,1559,2018-01-27,2018,Jan,Saturday,22,51,26,22:30-23:00,0.167
7692,1559,2018-05-12,2018,May,Saturday,11,17,18,11:00-11:30,3.0
7693,1559,2017-12-29,2017,Dec,Friday,11,36,15,11:30-12:00,0.167
7694,1562,2017-01-21,2017,Jan,Saturday,8,32,12,08:30-09:00,1.667
7695,1562,2017-12-27,2017,Dec,Wednesday,16,38,42,16:30-17:00,0.667
7696,1491,2016-08-18,2016,Aug,Thursday,15,21,53,15:00-15:30,1.0
7697,1559,2017-02-09,2017,Feb,Thursday,19,58,27,19:30-20:00,0.167
7698,1562,2017-05-01,2017,May,Monday,5,54,32,05:30-06:00,0.167
7699,1562,2016-09-14,2016,Sep,Wednesday,10,55,31,10:30-11:00,0.833
7700,1562,2017-09-06,2017,Sep,Wednesday,3,28,47,03:00-03:30,14.65
7701,1559,2017-07-10,2017,Jul,Monday,9,19,51,09:00-09:30,0.167
7702,1562,2017-03-15,2017,Mar,Wednesday,5,7,10,05:00-05:30,15.85
7703,1559,2018-06-10,2018,Jun,Sunday,18,17,47,18:00-18:30,7.35
7704,1559,2017-07-04,2017,Jul,Tuesday,16,19,51,16:00-16:30,2.35
7705,1562,2018-02-21,2018,Feb,Wednesday,5,5,30,05:00-05:30,4.05
7706,1491,2016-08-05,2016,Aug,Friday,6,14,37,06:00-06:30,0.1
7707,1559,2016-09-14,2016,Sep,Wednesday,8,59,54,08:30-09:00,0.033
7708,1562,2017-05-21,2017,May,Sunday,4,25,30,04:00-04:30,3.5
7709,1559,2017-05-29,2017,May,Monday,21,21,45,21:00-21:30,0.833
7710,1562,2017-03-19,2017,Mar,Sunday,9,33,29,09:30-10:00,0.5
7711,1562,2016-10-10,2016,Oct,Monday,15,56,36,15:30-16:00,1.167
7712,1559,2018-01-14,2018,Jan,Sunday,19,6,36,19:00-19:30,8.1
7713,1562,2018-08-02,2018,Aug,Thursday,15,25,9,15:00-15:30,1.833
7714,1491,2017-03-31,2017,Mar,Friday,19,49,39,19:30-20:00,0.167
7715,1559,2017-05-12,2017,May,Friday,6,43,26,06:30-07:00,0.6
7716,1559,2018-06-14,2018,Jun,Thursday,21,29,0,21:00-21:30,0.333
7717,1562,2017-04-02,2017,Apr,Sunday,5,37,6,05:30-06:00,17.017
7718,1559,2017-01-22,2017,Jan,Sunday,16,2,1,16:00-16:30,0.05
7719,1562,2017-11-09,2017,Nov,Thursday,5,27,5,05:00-05:30,1.1
7720,1559,2018-08-18,2018,Aug,Saturday,21,48,8,21:30-22:00,0.5
7721,1559,2017-01-15,2017,Jan,Sunday,21,53,22,21:30-22:00,0.667
7722,1559,2018-10-15,2018,Oct,Monday,10,2,41,10:00-10:30,0.833
7723,1562,2017-02-23,2017,Feb,Thursday,5,47,43,05:30-06:00,0.5
7724,1559,2018-02-13,2018,Feb,Tuesday,11,55,36,11:30-12:00,0.167
7725,5773,2018-03-09,2018,Mar,Friday,10,26,30,10:00-10:30,0.167
7726,1562,2017-03-19,2017,Mar,Sunday,6,26,43,06:00-06:30,0.917
7727,1559,2018-08-09,2018,Aug,Thursday,19,4,55,19:00-19:30,0.033
7728,1559,2018-10-01,2018,Oct,Monday,13,58,5,13:30-14:00,0.167
7729,5773,2016-10-19,2016,Oct,Wednesday,12,55,38,12:30-13:00,2.0
7730,1559,2018-06-03,2018,Jun,Sunday,14,3,25,14:00-14:30,0.833
7731,1491,2017-02-16,2017,Feb,Thursday,7,38,32,07:30-08:00,0.167
7732,1562,2017-06-06,2017,Jun,Tuesday,10,45,30,10:30-11:00,2.333
7733,1559,2018-02-07,2018,Feb,Wednesday,5,50,43,05:30-06:00,4.5
7734,1559,2018-08-31,2018,Aug,Friday,14,47,20,14:30-15:00,0.517
7735,1559,2018-08-30,2018,Aug,Thursday,11,22,10,11:00-11:30,0.583
7736,1559,2017-01-09,2017,Jan,Monday,17,42,57,17:30-18:00,11.85
7737,1559,2017-01-09,2017,Jan,Monday,20,34,26,20:30-21:00,2.5
7738,1562,2016-09-03,2016,Sep,Saturday,10,17,29,10:00-10:30,0.333
7739,1491,2016-10-09,2016,Oct,Sunday,8,29,18,08:00-08:30,0.167
7740,1559,2018-03-14,2018,Mar,Wednesday,18,42,32,18:30-19:00,0.333
7741,1562,2017-10-02,2017,Oct,Monday,10,22,4,10:00-10:30,0.333
7742,5773,2016-11-24,2016,Nov,Thursday,17,17,11,17:00-17:30,0.833
7743,1491,2016-10-17,2016,Oct,Monday,18,16,18,18:00-18:30,0.483
7744,1559,2016-09-15,2016,Sep,Thursday,15,46,59,15:30-16:00,0.167
7745,1562,2017-08-09,2017,Aug,Wednesday,20,17,30,20:00-20:30,10.35
7746,1559,2018-05-09,2018,May,Wednesday,8,2,59,08:00-08:30,0.317
7747,1559,2017-02-05,2017,Feb,Sunday,17,10,46,17:00-17:30,0.667
7748,1562,2017-05-05,2017,May,Friday,5,23,47,05:00-05:30,0.5
7749,1559,2018-05-25,2018,May,Friday,18,36,57,18:30-19:00,0.7
7750,1559,2018-01-22,2018,Jan,Monday,13,48,17,13:30-14:00,0.167
7751,1562,2018-02-11,2018,Feb,Sunday,5,45,31,05:30-06:00,0.167
7752,1559,2016-12-03,2016,Dec,Saturday,21,27,17,21:00-21:30,0.167
7753,1559,2018-06-10,2018,Jun,Sunday,10,19,21,10:00-10:30,0.817
7754,1559,2017-08-13,2017,Aug,Sunday,9,30,33,09:30-10:00,1.833
7755,1559,2018-01-08,2018,Jan,Monday,18,57,55,18:30-19:00,0.167
7756,1562,2017-11-19,2017,Nov,Sunday,7,54,55,07:30-08:00,0.667
7757,1559,2016-10-11,2016,Oct,Tuesday,16,21,32,16:00-16:30,5.65
7758,1559,2016-09-28,2016,Sep,Wednesday,16,42,24,16:30-17:00,7.333
7759,1559,2017-04-02,2017,Apr,Sunday,16,13,57,16:00-16:30,0.167
7760,5773,2018-01-08,2018,Jan,Monday,18,13,50,18:00-18:30,0.167
7761,1562,2017-04-28,2017,Apr,Friday,9,7,3,09:00-09:30,0.5
7762,1562,2017-11-01,2017,Nov,Wednesday,9,6,5,09:00-09:30,0.167
7763,1562,2017-11-23,2017,Nov,Thursday,9,13,5,09:00-09:30,0.167
7764,1559,2016-10-24,2016,Oct,Monday,18,44,0,18:30-19:00,4.333
7765,5773,2017-08-01,2017,Aug,Tuesday,7,12,21,07:00-07:30,1.0
7766,1562,2016-11-26,2016,Nov,Saturday,6,56,22,06:30-07:00,0.5
7767,5773,2018-01-03,2018,Jan,Wednesday,19,2,43,19:00-19:30,0.833
7768,1559,2017-09-19,2017,Sep,Tuesday,17,55,25,17:30-18:00,1.5
7769,5773,2018-08-07,2018,Aug,Tuesday,8,49,55,08:30-09:00,0.6
7770,1559,2017-06-14,2017,Jun,Wednesday,16,1,18,16:00-16:30,0.083
7771,1559,2016-09-15,2016,Sep,Thursday,15,48,24,15:30-16:00,0.033
7772,1562,2016-10-22,2016,Oct,Saturday,11,45,14,11:30-12:00,0.167
7773,1562,2016-09-11,2016,Sep,Sunday,9,33,35,09:30-10:00,0.733
7774,5773,2016-08-16,2016,Aug,Tuesday,19,3,5,19:00-19:30,4.683
7775,5773,2017-09-10,2017,Sep,Sunday,10,20,42,10:00-10:30,0.833
7776,1491,2016-11-14,2016,Nov,Monday,12,16,59,12:00-12:30,0.717
7777,1559,2017-03-05,2017,Mar,Sunday,10,13,30,10:00-10:30,0.167
7778,1559,2017-12-10,2017,Dec,Sunday,15,53,7,15:30-16:00,9.85
7779,1559,2017-08-31,2017,Aug,Thursday,18,56,26,18:30-19:00,14.017
7780,1491,2017-03-09,2017,Mar,Thursday,17,23,58,17:00-17:30,0.817
7781,1559,2017-07-05,2017,Jul,Wednesday,20,27,53,20:00-20:30,20.517
7782,1559,2018-05-27,2018,May,Sunday,6,38,1,06:30-07:00,2.0
7783,1559,2018-10-19,2018,Oct,Friday,10,49,11,10:30-11:00,0.467
7784,1559,2018-03-13,2018,Mar,Tuesday,20,41,25,20:30-21:00,3.517
7785,5773,2018-03-27,2018,Mar,Tuesday,15,42,53,15:30-16:00,0.583
7786,1559,2017-09-06,2017,Sep,Wednesday,10,54,31,10:30-11:00,0.167
7787,1559,2018-08-13,2018,Aug,Monday,11,25,40,11:00-11:30,1.333
7788,5773,2017-10-24,2017,Oct,Tuesday,11,32,42,11:30-12:00,0.333
7789,1559,2018-02-18,2018,Feb,Sunday,7,24,45,07:00-07:30,0.017
7790,5773,2018-02-08,2018,Feb,Thursday,5,37,53,05:30-06:00,0.333
7791,1559,2018-08-18,2018,Aug,Saturday,13,49,21,13:30-14:00,0.833
7792,5773,2018-03-24,2018,Mar,Saturday,12,41,0,12:30-13:00,0.633
7793,1559,2018-05-29,2018,May,Tuesday,11,11,40,11:00-11:30,0.5
7794,1562,2018-08-13,2018,Aug,Monday,6,23,36,06:00-06:30,0.167
7795,5773,2017-08-29,2017,Aug,Tuesday,14,26,24,14:00-14:30,0.333
7796,1559,2017-07-23,2017,Jul,Sunday,17,50,35,17:30-18:00,1.667
7797,1562,2016-10-08,2016,Oct,Saturday,16,17,47,16:00-16:30,0.167
7798,5773,2018-04-10,2018,Apr,Tuesday,16,55,49,16:30-17:00,1.167
7799,5773,2017-09-25,2017,Sep,Monday,14,57,56,14:30-15:00,0.117
7800,5773,2018-02-24,2018,Feb,Saturday,14,35,49,14:30-15:00,0.5
7801,1559,2018-01-17,2018,Jan,Wednesday,8,44,0,08:30-09:00,1.667
7802,1562,2018-02-26,2018,Feb,Monday,6,10,9,06:00-06:30,0.167
7803,5773,2017-08-16,2017,Aug,Wednesday,16,44,43,16:30-17:00,0.167
7804,1559,2016-11-04,2016,Nov,Friday,9,56,27,09:30-10:00,0.167
7805,5773,2017-08-07,2017,Aug,Monday,17,48,32,17:30-18:00,2.067
7806,1562,2018-03-15,2018,Mar,Thursday,11,46,9,11:30-12:00,21.683
7807,1559,2017-03-20,2017,Mar,Monday,19,26,23,19:00-19:30,0.167
7808,1562,2018-05-07,2018,May,Monday,11,27,27,11:00-11:30,0.167
7809,5773,2017-11-09,2017,Nov,Thursday,17,34,49,17:30-18:00,0.667
7810,5773,2016-09-17,2016,Sep,Saturday,12,10,21,12:00-12:30,0.633
7811,1559,2016-11-12,2016,Nov,Saturday,19,12,25,19:00-19:30,0.083
7812,5773,2018-03-02,2018,Mar,Friday,14,12,45,14:00-14:30,0.133
7813,1562,2017-01-24,2017,Jan,Tuesday,6,16,50,06:00-06:30,0.5
7814,5773,2018-11-20,2018,Nov,Tuesday,3,49,3,03:30-04:00,0.183
7815,1562,2018-01-20,2018,Jan,Saturday,5,59,23,05:30-06:00,11.833
7816,1562,2018-09-09,2018,Sep,Sunday,3,54,2,03:30-04:00,5.85
7817,1559,2016-09-07,2016,Sep,Wednesday,10,54,42,10:30-11:00,0.167
7818,1559,2017-10-24,2017,Oct,Tuesday,19,55,15,19:30-20:00,0.5
7819,5773,2016-12-16,2016,Dec,Friday,18,15,43,18:00-18:30,2.5
7820,5773,2018-02-12,2018,Feb,Monday,17,35,7,17:30-18:00,18.633
