,user_id,day,hour_period,30min sessions,session_group
1373,1562,Friday,14:30-15:00,2.0,mid
1374,1562,Friday,15:00-15:30,0.0,low
1375,1562,Friday,15:30-16:00,0.0,low
1376,1562,Friday,16:00-16:30,2.0,mid
1377,1562,Friday,16:30-17:00,0.0,low
1378,1562,Friday,17:00-17:30,0.0,low
1379,1562,Friday,17:30-18:00,1.0,mid
1380,1562,Friday,18:00-18:30,1.0,mid
1381,1562,Friday,18:30-19:00,2.0,mid
1382,1562,Friday,19:00-19:30,1.0,mid
1383,1562,Friday,19:30-20:00,0.0,low
1384,1562,Friday,20:00-20:30,0.0,low
1385,1562,Friday,20:30-21:00,0.0,low
1386,1562,Friday,21:00-21:30,0.0,low
1387,1562,Friday,21:30-22:00,0.0,low
1388,1562,Friday,22:00-22:30,0.0,low
1389,1562,Friday,22:30-23:00,0.0,low
1390,1562,Friday,23:00-23:30,0.0,low
1391,1562,Friday,23:30-24:00,0.0,low
1392,1562,Monday,00:00-00:30,0.0,low
1393,1562,Monday,00:30-01:00,0.0,low
1394,1562,Monday,01:00-01:30,0.0,low
1395,1562,Monday,01:30-02:00,0.0,low
1396,1562,Monday,02:00-02:30,0.0,low
1397,1562,Monday,02:30-03:00,0.0,low
1398,1562,Monday,03:00-03:30,3.0,high
1399,1562,Monday,03:30-04:00,3.0,high
1400,1562,Monday,04:00-04:30,2.0,mid
1401,1562,Monday,04:30-05:00,4.0,high
1402,1562,Monday,05:00-05:30,4.0,high
1403,1562,Monday,05:30-06:00,3.0,high
1404,1562,Monday,06:00-06:30,8.0,high
1405,1562,Monday,06:30-07:00,3.0,high
1406,1562,Monday,07:00-07:30,5.0,high
1407,1562,Monday,07:30-08:00,0.0,low
1408,1562,Monday,08:00-08:30,3.0,high
1409,1562,Monday,08:30-09:00,1.0,mid
1410,1562,Monday,09:00-09:30,1.0,mid
1411,1562,Monday,09:30-10:00,2.0,mid
1412,1562,Monday,10:00-10:30,5.0,high
1413,1562,Monday,10:30-11:00,3.0,high
1414,1562,Monday,11:00-11:30,3.0,high
1415,1562,Monday,11:30-12:00,2.0,mid
1416,1562,Monday,12:00-12:30,2.0,mid
1417,1562,Monday,12:30-13:00,2.0,mid
1418,1562,Monday,13:00-13:30,1.0,mid
1419,1562,Monday,13:30-14:00,0.0,low
1420,1562,Monday,14:00-14:30,2.0,mid
1421,1562,Monday,14:30-15:00,0.0,low
1422,1562,Monday,15:00-15:30,0.0,low
1423,1562,Monday,15:30-16:00,4.0,high
1424,1562,Monday,16:00-16:30,0.0,low
1425,1562,Monday,16:30-17:00,4.0,high
1426,1562,Monday,17:00-17:30,0.0,low
1427,1562,Monday,17:30-18:00,0.0,low
1428,1562,Monday,18:00-18:30,1.0,mid
1429,1562,Monday,18:30-19:00,1.0,mid
1430,1562,Monday,19:00-19:30,2.0,mid
1431,1562,Monday,19:30-20:00,0.0,low
1432,1562,Monday,20:00-20:30,0.0,low
1433,1562,Monday,20:30-21:00,0.0,low
1434,1562,Monday,21:00-21:30,0.0,low
1435,1562,Monday,21:30-22:00,0.0,low
1436,1562,Monday,22:00-22:30,0.0,low
1437,1562,Monday,22:30-23:00,0.0,low
1438,1562,Monday,23:00-23:30,0.0,low
1439,1562,Monday,23:30-24:00,0.0,low
1440,1562,Saturday,00:00-00:30,0.0,low
1441,1562,Saturday,00:30-01:00,0.0,low
1442,1562,Saturday,01:00-01:30,0.0,low
1443,1562,Saturday,01:30-02:00,0.0,low
1444,1562,Saturday,02:00-02:30,0.0,low
1445,1562,Saturday,02:30-03:00,0.0,low
1446,1562,Saturday,03:00-03:30,0.0,low
1447,1562,Saturday,03:30-04:00,3.0,high
1448,1562,Saturday,04:00-04:30,2.0,mid
1449,1562,Saturday,04:30-05:00,7.0,high
1450,1562,Saturday,05:00-05:30,3.0,high
1451,1562,Saturday,05:30-06:00,8.0,high
1452,1562,Saturday,06:00-06:30,4.0,high
1453,1562,Saturday,06:30-07:00,5.0,high
1454,1562,Saturday,07:00-07:30,7.0,high
1455,1562,Saturday,07:30-08:00,4.0,high
1456,1562,Saturday,08:00-08:30,4.0,high
1457,1562,Saturday,08:30-09:00,4.0,high
1458,1562,Saturday,09:00-09:30,5.0,high
1459,1562,Saturday,09:30-10:00,6.0,high
1460,1562,Saturday,10:00-10:30,5.0,high
1461,1562,Saturday,10:30-11:00,2.0,mid
1462,1562,Saturday,11:00-11:30,3.0,high
1463,1562,Saturday,11:30-12:00,2.0,mid
1464,1562,Saturday,12:00-12:30,3.0,high
1465,1562,Saturday,12:30-13:00,0.0,low
1466,1562,Saturday,13:00-13:30,1.0,mid
1467,1562,Saturday,13:30-14:00,2.0,mid
1468,1562,Saturday,14:00-14:30,2.0,mid
1469,1562,Saturday,14:30-15:00,2.0,mid
1470,1562,Saturday,15:00-15:30,1.0,mid
1471,1562,Saturday,15:30-16:00,1.0,mid
1472,1562,Saturday,16:00-16:30,4.0,high
1473,1562,Saturday,16:30-17:00,0.0,low
1474,1562,Saturday,17:00-17:30,1.0,mid
1475,1562,Saturday,17:30-18:00,0.0,low
1476,1562,Saturday,18:00-18:30,0.0,low
1477,1562,Saturday,18:30-19:00,5.0,high
1478,1562,Saturday,19:00-19:30,1.0,mid
1479,1562,Saturday,19:30-20:00,0.0,low
1480,1562,Saturday,20:00-20:30,0.0,low
1481,1562,Saturday,20:30-21:00,0.0,low
1482,1562,Saturday,21:00-21:30,0.0,low
1483,1562,Saturday,21:30-22:00,1.0,mid
1484,1562,Saturday,22:00-22:30,0.0,low
1485,1562,Saturday,22:30-23:00,0.0,low
1486,1562,Saturday,23:00-23:30,0.0,low
1487,1562,Saturday,23:30-24:00,0.0,low
1488,1562,Sunday,00:00-00:30,0.0,low
1489,1562,Sunday,00:30-01:00,0.0,low
1490,1562,Sunday,01:00-01:30,0.0,low
1491,1562,Sunday,01:30-02:00,0.0,low
1492,1562,Sunday,02:00-02:30,0.0,low
1493,1562,Sunday,02:30-03:00,1.0,mid
1494,1562,Sunday,03:00-03:30,2.0,mid
1495,1562,Sunday,03:30-04:00,3.0,high
1496,1562,Sunday,04:00-04:30,8.0,high
1497,1562,Sunday,04:30-05:00,8.0,high
1498,1562,Sunday,05:00-05:30,8.0,high
1499,1562,Sunday,05:30-06:00,5.0,high
1500,1562,Sunday,06:00-06:30,6.0,high
1501,1562,Sunday,06:30-07:00,6.0,high
1502,1562,Sunday,07:00-07:30,8.0,high
1503,1562,Sunday,07:30-08:00,5.0,high
1504,1562,Sunday,08:00-08:30,4.0,high
1505,1562,Sunday,08:30-09:00,2.0,mid
1506,1562,Sunday,09:00-09:30,3.0,high
1507,1562,Sunday,09:30-10:00,4.0,high
1508,1562,Sunday,10:00-10:30,1.0,mid
1509,1562,Sunday,10:30-11:00,4.0,high
1510,1562,Sunday,11:00-11:30,3.0,high
1511,1562,Sunday,11:30-12:00,1.0,mid
1512,1562,Sunday,12:00-12:30,0.0,low
1513,1562,Sunday,12:30-13:00,2.0,mid
1514,1562,Sunday,13:00-13:30,0.0,low
1515,1562,Sunday,13:30-14:00,0.0,low
1516,1562,Sunday,14:00-14:30,1.0,mid
1517,1562,Sunday,14:30-15:00,6.0,high
1518,1562,Sunday,15:00-15:30,0.0,low
1519,1562,Sunday,15:30-16:00,3.0,high
1520,1562,Sunday,16:00-16:30,0.0,low
1521,1562,Sunday,16:30-17:00,1.0,mid
1522,1562,Sunday,17:00-17:30,0.0,low
1523,1562,Sunday,17:30-18:00,1.0,mid
1524,1562,Sunday,18:00-18:30,0.0,low
1525,1562,Sunday,18:30-19:00,2.0,mid
1526,1562,Sunday,19:00-19:30,2.0,mid
1527,1562,Sunday,19:30-20:00,0.0,low
1528,1562,Sunday,20:00-20:30,0.0,low
1529,1562,Sunday,20:30-21:00,2.0,mid
1530,1562,Sunday,21:00-21:30,0.0,low
1531,1562,Sunday,21:30-22:00,0.0,low
1532,1562,Sunday,22:00-22:30,0.0,low
1533,1562,Sunday,22:30-23:00,0.0,low
1534,1562,Sunday,23:00-23:30,0.0,low
1535,1562,Sunday,23:30-24:00,0.0,low
1536,1562,Thursday,00:00-00:30,0.0,low
1537,1562,Thursday,00:30-01:00,0.0,low
1538,1562,Thursday,01:00-01:30,0.0,low
1539,1562,Thursday,01:30-02:00,0.0,low
1540,1562,Thursday,02:00-02:30,0.0,low
1541,1562,Thursday,02:30-03:00,0.0,low
1542,1562,Thursday,03:00-03:30,0.0,low
1543,1562,Thursday,03:30-04:00,4.0,high
1544,1562,Thursday,04:00-04:30,4.0,high
1545,1562,Thursday,04:30-05:00,3.0,high
1546,1562,Thursday,05:00-05:30,6.0,high
1547,1562,Thursday,05:30-06:00,3.0,high
1548,1562,Thursday,06:00-06:30,1.0,mid
1549,1562,Thursday,06:30-07:00,3.0,high
1550,1562,Thursday,07:00-07:30,1.0,mid
1551,1562,Thursday,07:30-08:00,3.0,high
1552,1562,Thursday,08:00-08:30,1.0,mid
1553,1562,Thursday,08:30-09:00,1.0,mid
1554,1562,Thursday,09:00-09:30,2.0,mid
1555,1562,Thursday,09:30-10:00,2.0,mid
1556,1562,Thursday,10:00-10:30,3.0,high
1557,1562,Thursday,10:30-11:00,6.0,high
1558,1562,Thursday,11:00-11:30,3.0,high
1559,1562,Thursday,11:30-12:00,1.0,mid
1560,1562,Thursday,12:00-12:30,4.0,high
1561,1562,Thursday,12:30-13:00,0.0,low
1562,1562,Thursday,13:00-13:30,1.0,mid
1563,1562,Thursday,13:30-14:00,0.0,low
1564,1562,Thursday,14:00-14:30,3.0,high
1565,1562,Thursday,14:30-15:00,0.0,low
1566,1562,Thursday,15:00-15:30,2.0,mid
1567,1562,Thursday,15:30-16:00,1.0,mid
1568,1562,Thursday,16:00-16:30,1.0,mid
1569,1562,Thursday,16:30-17:00,2.0,mid
1570,1562,Thursday,17:00-17:30,1.0,mid
1571,1562,Thursday,17:30-18:00,0.0,low
1572,1562,Thursday,18:00-18:30,0.0,low
1573,1562,Thursday,18:30-19:00,0.0,low
1574,1562,Thursday,19:00-19:30,1.0,mid
1575,1562,Thursday,19:30-20:00,0.0,low
1576,1562,Thursday,20:00-20:30,2.0,mid
1577,1562,Thursday,20:30-21:00,0.0,low
1578,1562,Thursday,21:00-21:30,0.0,low
1579,1562,Thursday,21:30-22:00,0.0,low
1580,1562,Thursday,22:00-22:30,0.0,low
1581,1562,Thursday,22:30-23:00,0.0,low
1582,1562,Thursday,23:00-23:30,0.0,low
1583,1562,Thursday,23:30-24:00,0.0,low
1584,1562,Tuesday,00:00-00:30,0.0,low
1585,1562,Tuesday,00:30-01:00,0.0,low
1586,1562,Tuesday,01:00-01:30,0.0,low
1587,1562,Tuesday,01:30-02:00,0.0,low
1588,1562,Tuesday,02:00-02:30,0.0,low
1589,1562,Tuesday,02:30-03:00,0.0,low
1590,1562,Tuesday,03:00-03:30,1.0,mid
1591,1562,Tuesday,03:30-04:00,3.0,high
1592,1562,Tuesday,04:00-04:30,3.0,high
1593,1562,Tuesday,04:30-05:00,2.0,mid
1594,1562,Tuesday,05:00-05:30,2.0,mid
1595,1562,Tuesday,05:30-06:00,1.0,mid
1596,1562,Tuesday,06:00-06:30,3.0,high
1597,1562,Tuesday,06:30-07:00,5.0,high
1598,1562,Tuesday,07:00-07:30,2.0,mid
1599,1562,Tuesday,07:30-08:00,0.0,low
1600,1562,Tuesday,08:00-08:30,0.0,low
1601,1562,Tuesday,08:30-09:00,0.0,low
1602,1562,Tuesday,09:00-09:30,0.0,low
1603,1562,Tuesday,09:30-10:00,4.0,high
1604,1562,Tuesday,10:00-10:30,1.0,mid
1605,1562,Tuesday,10:30-11:00,10.0,extreme
1606,1562,Tuesday,11:00-11:30,3.0,high
1607,1562,Tuesday,11:30-12:00,2.0,mid
1608,1562,Tuesday,12:00-12:30,3.0,high
1609,1562,Tuesday,12:30-13:00,0.0,low
1610,1562,Tuesday,13:00-13:30,0.0,low
1611,1562,Tuesday,13:30-14:00,0.0,low
1612,1562,Tuesday,14:00-14:30,0.0,low
1613,1562,Tuesday,14:30-15:00,0.0,low
1614,1562,Tuesday,15:00-15:30,0.0,low
1615,1562,Tuesday,15:30-16:00,0.0,low
1616,1562,Tuesday,16:00-16:30,0.0,low
1617,1562,Tuesday,16:30-17:00,2.0,mid
1618,1562,Tuesday,17:00-17:30,1.0,mid
1619,1562,Tuesday,17:30-18:00,1.0,mid
1620,1562,Tuesday,18:00-18:30,3.0,high
1621,1562,Tuesday,18:30-19:00,1.0,mid
1622,1562,Tuesday,19:00-19:30,0.0,low
1623,1562,Tuesday,19:30-20:00,0.0,low
1624,1562,Tuesday,20:00-20:30,1.0,mid
1625,1562,Tuesday,20:30-21:00,0.0,low
1626,1562,Tuesday,21:00-21:30,0.0,low
1627,1562,Tuesday,21:30-22:00,0.0,low
1628,1562,Tuesday,22:00-22:30,0.0,low
1629,1562,Tuesday,22:30-23:00,0.0,low
1630,1562,Tuesday,23:00-23:30,0.0,low
1631,1562,Tuesday,23:30-24:00,0.0,low
1632,1562,Wednesday,00:00-00:30,0.0,low
1633,1562,Wednesday,00:30-01:00,0.0,low
1634,1562,Wednesday,01:00-01:30,0.0,low
1635,1562,Wednesday,01:30-02:00,0.0,low
1636,1562,Wednesday,02:00-02:30,1.0,mid
1637,1562,Wednesday,02:30-03:00,0.0,low
1638,1562,Wednesday,03:00-03:30,2.0,mid
1639,1562,Wednesday,03:30-04:00,4.0,high
1640,1562,Wednesday,04:00-04:30,6.0,high
1641,1562,Wednesday,04:30-05:00,6.0,high
1642,1562,Wednesday,05:00-05:30,8.0,high
1643,1562,Wednesday,05:30-06:00,0.0,low
1644,1562,Wednesday,06:00-06:30,1.0,mid
1645,1562,Wednesday,06:30-07:00,1.0,mid
1646,1562,Wednesday,07:00-07:30,2.0,mid
1647,1562,Wednesday,07:30-08:00,2.0,mid
1648,1562,Wednesday,08:00-08:30,3.0,high
1649,1562,Wednesday,08:30-09:00,2.0,mid
1650,1562,Wednesday,09:00-09:30,1.0,mid
1651,1562,Wednesday,09:30-10:00,0.0,low
1652,1562,Wednesday,10:00-10:30,1.0,mid
1653,1562,Wednesday,10:30-11:00,4.0,high
1654,1562,Wednesday,11:00-11:30,6.0,high
1655,1562,Wednesday,11:30-12:00,3.0,high
1656,1562,Wednesday,12:00-12:30,2.0,mid
1657,1562,Wednesday,12:30-13:00,2.0,mid
1658,1562,Wednesday,13:00-13:30,1.0,mid
1659,1562,Wednesday,13:30-14:00,0.0,low
1660,1562,Wednesday,14:00-14:30,1.0,mid
1661,1562,Wednesday,14:30-15:00,1.0,mid
1662,1562,Wednesday,15:00-15:30,1.0,mid
1663,1562,Wednesday,15:30-16:00,0.0,low
1664,1562,Wednesday,16:00-16:30,0.0,low
1665,1562,Wednesday,16:30-17:00,3.0,high
1666,1562,Wednesday,17:00-17:30,0.0,low
1667,1562,Wednesday,17:30-18:00,1.0,mid
1668,1562,Wednesday,18:00-18:30,0.0,low
1669,1562,Wednesday,18:30-19:00,0.0,low
1670,1562,Wednesday,19:00-19:30,1.0,mid
1671,1562,Wednesday,19:30-20:00,1.0,mid
1672,1562,Wednesday,20:00-20:30,1.0,mid
1673,1562,Wednesday,20:30-21:00,0.0,low
1674,1562,Wednesday,21:00-21:30,1.0,mid
1675,1562,Wednesday,21:30-22:00,0.0,low
1676,1562,Wednesday,22:00-22:30,0.0,low
1677,1562,Wednesday,22:30-23:00,0.0,low
1678,1562,Wednesday,23:00-23:30,0.0,low
1679,1562,Wednesday,23:30-24:00,0.0,low
1680,2437,Friday,00:00-00:30,0.0,low
1681,2437,Friday,00:30-01:00,1.0,mid
1682,2437,Friday,01:00-01:30,2.0,mid
1683,2437,Friday,01:30-02:00,0.0,low
1684,2437,Friday,02:00-02:30,0.0,low
1685,2437,Friday,02:30-03:00,0.0,low
1686,2437,Friday,03:00-03:30,0.0,low
1687,2437,Friday,03:30-04:00,1.0,mid
1688,2437,Friday,04:00-04:30,1.0,mid
1689,2437,Friday,04:30-05:00,0.0,low
1690,2437,Friday,05:00-05:30,2.0,mid
1691,2437,Friday,05:30-06:00,2.0,mid
1692,2437,Friday,06:00-06:30,0.0,low
1693,2437,Friday,06:30-07:00,1.0,mid
1694,2437,Friday,07:00-07:30,6.0,high
1695,2437,Friday,07:30-08:00,1.0,mid
1696,2437,Friday,08:00-08:30,2.0,mid
1697,2437,Friday,08:30-09:00,5.0,high
1698,2437,Friday,09:00-09:30,7.0,high
1699,2437,Friday,09:30-10:00,6.0,high
1700,2437,Friday,10:00-10:30,5.0,high
1701,2437,Friday,10:30-11:00,10.0,extreme
1702,2437,Friday,11:00-11:30,7.0,high
1703,2437,Friday,11:30-12:00,4.0,high
1704,2437,Friday,12:00-12:30,6.0,high
1705,2437,Friday,12:30-13:00,3.0,high
1706,2437,Friday,13:00-13:30,4.0,high
1707,2437,Friday,13:30-14:00,13.0,extreme
1708,2437,Friday,14:00-14:30,4.0,high
1709,2437,Friday,14:30-15:00,4.0,high
1710,2437,Friday,15:00-15:30,4.0,high
1711,2437,Friday,15:30-16:00,5.0,high
1712,2437,Friday,16:00-16:30,7.0,high
1713,2437,Friday,16:30-17:00,4.0,high
1714,2437,Friday,17:00-17:30,7.0,high
1715,2437,Friday,17:30-18:00,5.0,high
1716,2437,Friday,18:00-18:30,8.0,high
1717,2437,Friday,18:30-19:00,11.0,extreme
1718,2437,Friday,19:00-19:30,4.0,high
1719,2437,Friday,19:30-20:00,3.0,high
1720,2437,Friday,20:00-20:30,7.0,high
1721,2437,Friday,20:30-21:00,6.0,high
1722,2437,Friday,21:00-21:30,3.0,high
1723,2437,Friday,21:30-22:00,2.0,mid
1724,2437,Friday,22:00-22:30,6.0,high
1725,2437,Friday,22:30-23:00,5.0,high
1726,2437,Friday,23:00-23:30,5.0,high
1727,2437,Friday,23:30-24:00,1.0,mid
1728,2437,Monday,00:00-00:30,0.0,low
1729,2437,Monday,00:30-01:00,0.0,low
1730,2437,Monday,01:00-01:30,0.0,low
1731,2437,Monday,01:30-02:00,1.0,mid
1732,2437,Monday,02:00-02:30,0.0,low
1733,2437,Monday,02:30-03:00,0.0,low
1734,2437,Monday,03:00-03:30,0.0,low
1735,2437,Monday,03:30-04:00,1.0,mid
1736,2437,Monday,04:00-04:30,1.0,mid
1737,2437,Monday,04:30-05:00,2.0,mid
1738,2437,Monday,05:00-05:30,0.0,low
1739,2437,Monday,05:30-06:00,2.0,mid
1740,2437,Monday,06:00-06:30,1.0,mid
1741,2437,Monday,06:30-07:00,3.0,high
1742,2437,Monday,07:00-07:30,6.0,high
1743,2437,Monday,07:30-08:00,2.0,mid
1744,2437,Monday,08:00-08:30,5.0,high
1745,2437,Monday,08:30-09:00,2.0,mid
1746,2437,Monday,09:00-09:30,4.0,high
1747,2437,Monday,09:30-10:00,6.0,high
1748,2437,Monday,10:00-10:30,5.0,high
1749,2437,Monday,10:30-11:00,9.0,high
1750,2437,Monday,11:00-11:30,4.0,high
1751,2437,Monday,11:30-12:00,10.0,extreme
1752,2437,Monday,12:00-12:30,6.0,high
1753,2437,Monday,12:30-13:00,5.0,high
1754,2437,Monday,13:00-13:30,4.0,high
1755,2437,Monday,13:30-14:00,7.0,high
1756,2437,Monday,14:00-14:30,4.0,high
1757,2437,Monday,14:30-15:00,2.0,mid
1758,2437,Monday,15:00-15:30,7.0,high
1759,2437,Monday,15:30-16:00,0.0,low
1760,2437,Monday,16:00-16:30,7.0,high
1761,2437,Monday,16:30-17:00,9.0,high
1762,2437,Monday,17:00-17:30,5.0,high
1763,2437,Monday,17:30-18:00,4.0,high
1764,2437,Monday,18:00-18:30,4.0,high
1765,2437,Monday,18:30-19:00,14.0,extreme
1766,2437,Monday,19:00-19:30,7.0,high
1767,2437,Monday,19:30-20:00,7.0,high
1768,2437,Monday,20:00-20:30,4.0,high
1769,2437,Monday,20:30-21:00,3.0,high
1770,2437,Monday,21:00-21:30,5.0,high
1771,2437,Monday,21:30-22:00,4.0,high
1772,2437,Monday,22:00-22:30,4.0,high
1773,2437,Monday,22:30-23:00,1.0,mid
1774,2437,Monday,23:00-23:30,0.0,low
1775,2437,Monday,23:30-24:00,0.0,low
1776,2437,Saturday,00:00-00:30,0.0,low
1777,2437,Saturday,00:30-01:00,0.0,low
1778,2437,Saturday,01:00-01:30,0.0,low
1779,2437,Saturday,01:30-02:00,1.0,mid
1780,2437,Saturday,02:00-02:30,0.0,low
1781,2437,Saturday,02:30-03:00,1.0,mid
1782,2437,Saturday,03:00-03:30,0.0,low
1783,2437,Saturday,03:30-04:00,0.0,low
1784,2437,Saturday,04:00-04:30,0.0,low
1785,2437,Saturday,04:30-05:00,0.0,low
1786,2437,Saturday,05:00-05:30,1.0,mid
1787,2437,Saturday,05:30-06:00,2.0,mid
1788,2437,Saturday,06:00-06:30,4.0,high
1789,2437,Saturday,06:30-07:00,2.0,mid
1790,2437,Saturday,07:00-07:30,2.0,mid
1791,2437,Saturday,07:30-08:00,1.0,mid
1792,2437,Saturday,08:00-08:30,2.0,mid
1793,2437,Saturday,08:30-09:00,5.0,high
1794,2437,Saturday,09:00-09:30,8.0,high
1795,2437,Saturday,09:30-10:00,6.0,high
1796,2437,Saturday,10:00-10:30,9.0,high
1797,2437,Saturday,10:30-11:00,7.0,high
1798,2437,Saturday,11:00-11:30,7.0,high
1799,2437,Saturday,11:30-12:00,3.0,high
1800,2437,Saturday,12:00-12:30,8.0,high
1801,2437,Saturday,12:30-13:00,2.0,mid
1802,2437,Saturday,13:00-13:30,7.0,high
1803,2437,Saturday,13:30-14:00,6.0,high
1804,2437,Saturday,14:00-14:30,1.0,mid
1805,2437,Saturday,14:30-15:00,3.0,high
1806,2437,Saturday,15:00-15:30,8.0,high
1807,2437,Saturday,15:30-16:00,5.0,high
1808,2437,Saturday,16:00-16:30,6.0,high
1809,2437,Saturday,16:30-17:00,3.0,high
1810,2437,Saturday,17:00-17:30,7.0,high
1811,2437,Saturday,17:30-18:00,6.0,high
1812,2437,Saturday,18:00-18:30,7.0,high
1813,2437,Saturday,18:30-19:00,9.0,high
1814,2437,Saturday,19:00-19:30,5.0,high
1815,2437,Saturday,19:30-20:00,8.0,high
1816,2437,Saturday,20:00-20:30,12.0,extreme
1817,2437,Saturday,20:30-21:00,4.0,high
1818,2437,Saturday,21:00-21:30,6.0,high
1819,2437,Saturday,21:30-22:00,5.0,high
1820,2437,Saturday,22:00-22:30,4.0,high
1821,2437,Saturday,22:30-23:00,1.0,mid
1822,2437,Saturday,23:00-23:30,4.0,high
1823,2437,Saturday,23:30-24:00,0.0,low
1824,2437,Sunday,00:00-00:30,4.0,high
1825,2437,Sunday,00:30-01:00,1.0,mid
1826,2437,Sunday,01:00-01:30,0.0,low
1827,2437,Sunday,01:30-02:00,0.0,low
1828,2437,Sunday,02:00-02:30,1.0,mid
1829,2437,Sunday,02:30-03:00,0.0,low
1830,2437,Sunday,03:00-03:30,0.0,low
1831,2437,Sunday,03:30-04:00,0.0,low
1832,2437,Sunday,04:00-04:30,0.0,low
1833,2437,Sunday,04:30-05:00,0.0,low
1834,2437,Sunday,05:00-05:30,0.0,low
1835,2437,Sunday,05:30-06:00,0.0,low
1836,2437,Sunday,06:00-06:30,1.0,mid
1837,2437,Sunday,06:30-07:00,6.0,high
1838,2437,Sunday,07:00-07:30,6.0,high
1839,2437,Sunday,07:30-08:00,7.0,high
1840,2437,Sunday,08:00-08:30,1.0,mid
1841,2437,Sunday,08:30-09:00,4.0,high
1842,2437,Sunday,09:00-09:30,8.0,high
1843,2437,Sunday,09:30-10:00,1.0,mid
1844,2437,Sunday,10:00-10:30,7.0,high
1845,2437,Sunday,10:30-11:00,9.0,high
1846,2437,Sunday,11:00-11:30,6.0,high
1847,2437,Sunday,11:30-12:00,3.0,high
1848,2437,Sunday,12:00-12:30,7.0,high
1849,2437,Sunday,12:30-13:00,1.0,mid
1850,2437,Sunday,13:00-13:30,5.0,high
1851,2437,Sunday,13:30-14:00,6.0,high
1852,2437,Sunday,14:00-14:30,6.0,high
1853,2437,Sunday,14:30-15:00,3.0,high
1854,2437,Sunday,15:00-15:30,0.0,low
1855,2437,Sunday,15:30-16:00,3.0,high
1856,2437,Sunday,16:00-16:30,5.0,high
1857,2437,Sunday,16:30-17:00,9.0,high
1858,2437,Sunday,17:00-17:30,6.0,high
1859,2437,Sunday,17:30-18:00,5.0,high
1860,2437,Sunday,18:00-18:30,5.0,high
1861,2437,Sunday,18:30-19:00,2.0,mid
1862,2437,Sunday,19:00-19:30,15.0,extreme
1863,2437,Sunday,19:30-20:00,5.0,high
1864,2437,Sunday,20:00-20:30,3.0,high
1865,2437,Sunday,20:30-21:00,2.0,mid
1866,2437,Sunday,21:00-21:30,6.0,high
1867,2437,Sunday,21:30-22:00,7.0,high
1868,2437,Sunday,22:00-22:30,3.0,high
1869,2437,Sunday,22:30-23:00,1.0,mid
1870,2437,Sunday,23:00-23:30,0.0,low
1871,2437,Sunday,23:30-24:00,0.0,low
1872,2437,Thursday,00:00-00:30,1.0,mid
1873,2437,Thursday,00:30-01:00,0.0,low
1874,2437,Thursday,01:00-01:30,0.0,low
1875,2437,Thursday,01:30-02:00,0.0,low
1876,2437,Thursday,02:00-02:30,1.0,mid
1877,2437,Thursday,02:30-03:00,1.0,mid
1878,2437,Thursday,03:00-03:30,0.0,low
1879,2437,Thursday,03:30-04:00,1.0,mid
1880,2437,Thursday,04:00-04:30,3.0,high
1881,2437,Thursday,04:30-05:00,1.0,mid
1882,2437,Thursday,05:00-05:30,1.0,mid
1883,2437,Thursday,05:30-06:00,3.0,high
1884,2437,Thursday,06:00-06:30,6.0,high
1885,2437,Thursday,06:30-07:00,1.0,mid
1886,2437,Thursday,07:00-07:30,2.0,mid
1887,2437,Thursday,07:30-08:00,3.0,high
1888,2437,Thursday,08:00-08:30,3.0,high
1889,2437,Thursday,08:30-09:00,4.0,high
1890,2437,Thursday,09:00-09:30,7.0,high
1891,2437,Thursday,09:30-10:00,5.0,high
1892,2437,Thursday,10:00-10:30,2.0,mid
1893,2437,Thursday,10:30-11:00,2.0,mid
1894,2437,Thursday,11:00-11:30,2.0,mid
1895,2437,Thursday,11:30-12:00,1.0,mid
1896,2437,Thursday,12:00-12:30,5.0,high
1897,2437,Thursday,12:30-13:00,5.0,high
1898,2437,Thursday,13:00-13:30,5.0,high
1899,2437,Thursday,13:30-14:00,2.0,mid
1900,2437,Thursday,14:00-14:30,2.0,mid
1901,2437,Thursday,14:30-15:00,3.0,high
1902,2437,Thursday,15:00-15:30,1.0,mid
1903,2437,Thursday,15:30-16:00,5.0,high
1904,2437,Thursday,16:00-16:30,4.0,high
1905,2437,Thursday,16:30-17:00,7.0,high
1906,2437,Thursday,17:00-17:30,1.0,mid
1907,2437,Thursday,17:30-18:00,4.0,high
1908,2437,Thursday,18:00-18:30,6.0,high
1909,2437,Thursday,18:30-19:00,7.0,high
1910,2437,Thursday,19:00-19:30,7.0,high
1911,2437,Thursday,19:30-20:00,6.0,high
1912,2437,Thursday,20:00-20:30,4.0,high
1913,2437,Thursday,20:30-21:00,3.0,high
1914,2437,Thursday,21:00-21:30,1.0,mid
1915,2437,Thursday,21:30-22:00,5.0,high
1916,2437,Thursday,22:00-22:30,2.0,mid
1917,2437,Thursday,22:30-23:00,2.0,mid
1918,2437,Thursday,23:00-23:30,0.0,low
1919,2437,Thursday,23:30-24:00,0.0,low
1920,2437,Tuesday,00:00-00:30,0.0,low
1921,2437,Tuesday,00:30-01:00,0.0,low
1922,2437,Tuesday,01:00-01:30,0.0,low
1923,2437,Tuesday,01:30-02:00,0.0,low
1924,2437,Tuesday,02:00-02:30,0.0,low
1925,2437,Tuesday,02:30-03:00,0.0,low
1926,2437,Tuesday,03:00-03:30,0.0,low
